filetype,size,duration,bitrate
video/msvideo,31018448,3300080,70307
video/msvideo,28192128,3000040,70280
video/msvideo,28192128,3000040,70280
video/msvideo,30984124,3300120,70217
video/msvideo,30984124,3300120,70217
video/msvideo,30908396,3300120,70064
video/msvideo,30908396,3300120,70064
video/msvideo,64608222,6900080,70055
video/msvideo,64608222,6900080,70055
video/msvideo,28088130,3000080,70046
video/msvideo,28088130,3000080,70046
video/msvideo,30936918,3300080,70040
video/msvideo,30936918,3300080,70040
video/msvideo,30889212,3300120,70017
video/msvideo,30889212,3300120,70017
video/msvideo,30880782,3300080,69995
video/msvideo,30880782,3300080,69995
video/msvideo,84135768,9000040,69904
video/msvideo,84135768,9000040,69904
video/msvideo,30871630,3300160,69876
video/msvideo,30871630,3300160,69876
video/msvideo,27969632,3000120,69757
video/msvideo,27969632,3000120,69757
video/msvideo,30726126,3300080,69623
video/msvideo,30726126,3300080,69623
video/msvideo,27883268,3000040,69498
video/msvideo,27883268,3000040,69498
video/msvideo,30652822,3299800,69424
video/msvideo,30652822,3299800,69424
video/msvideo,30596452,3300560,69306
video/msvideo,30596452,3300560,69306
video/msvideo,27810084,3000000,69304
video/msvideo,27810084,3000000,69304
video/msvideo,133386684,14399880,69231
video/msvideo,133386684,14399880,69231
video/msvideo,66615264,7196160,69210
video/msvideo,66615264,7196160,69210
video/msvideo,66546978,7200280,69064
video/msvideo,66546978,7200280,69064
video/msvideo,27725026,3000040,69032
video/msvideo,27725026,3000040,69032
video/msvideo,30494988,3300080,69025
video/msvideo,30494988,3300080,69025
video/msvideo,27689586,3000320,68948
video/msvideo,27689586,3000320,68948
video/msvideo,27642250,2996960,68947
video/msvideo,27642250,2996960,68947
video/msvideo,27646802,3000120,68880
video/msvideo,27646802,3000120,68880
video/msvideo,27649006,3000160,68851
video/msvideo,27649006,3000160,68851
video/msvideo,30389790,3300080,68818
video/msvideo,30389790,3300080,68818
video/msvideo,30381560,3299920,68787
video/msvideo,30381560,3299920,68787
video/msvideo,93766408,10200240,68654
video/msvideo,93766408,10200240,68654
video/msvideo,27539330,3000200,68582
video/msvideo,27539330,3000200,68582
video/msvideo,27535774,3000040,68560
video/msvideo,27535774,3000040,68560
video/msvideo,27527620,3000040,68533
video/msvideo,27527620,3000040,68533
video/msvideo,30283506,3300120,68513
video/msvideo,30283506,3300120,68513
video/msvideo,30236606,3300080,68441
video/msvideo,30236606,3300080,68441
video/msvideo,30197766,3300080,68327
video/msvideo,30161764,3300040,68246
video/msvideo,30157418,3300200,68237
video/msvideo,30157418,3300200,68237
video/msvideo,27393060,3000040,68203
video/msvideo,27393060,3000040,68203
video/msvideo,30169708,3300000,68192
video/msvideo,30169708,3300000,68192
video/msvideo,30111982,3300080,68127
video/msvideo,30111982,3300080,68127
video/msvideo,30069434,3300040,68018
video/msvideo,30069434,3300040,68018
video/msvideo,27306804,3000240,67954
video/msvideo,27306804,3000240,67954
video/msvideo,29961472,3300120,67764
video/msvideo,27262330,3000120,67740
video/msvideo,27262330,3000120,67740
video/msvideo,29957324,3300080,67688
video/msvideo,29957324,3300080,67688
video/msvideo,27212722,3000080,67664
video/msvideo,27212722,3000080,67664
video/msvideo,27182908,3000240,67636
video/msvideo,27186174,3000480,67606
video/msvideo,27186174,3000480,67606
video/msvideo,29840096,3299960,67478
video/msvideo,29840096,3299960,67478
video/msvideo,27131062,3000040,67448
video/msvideo,27131062,3000040,67448
video/msvideo,27103622,3000120,67417
video/msvideo,27103622,3000120,67417
video/msvideo,29797470,3300160,67350
video/msvideo,29797470,3300160,67350
video/msvideo,62204732,6900040,67272
video/msvideo,62204732,6900040,67272
video/msvideo,27045198,3000080,67266
video/msvideo,27045198,3000080,67266
video/msvideo,29762040,3300040,67253
video/msvideo,29762040,3300040,67253
video/msvideo,62186376,6900240,67246
video/msvideo,62186376,6900240,67246
video/msvideo,27034348,2999920,67240
video/msvideo,27034348,2999920,67240
video/msvideo,62160104,6900080,67218
video/msvideo,62160104,6900080,67218
video/msvideo,27019934,3000160,67198
video/msvideo,27019934,3000160,67198
video/msvideo,26999216,3000080,67154
video/msvideo,26999216,3000080,67154
video/msvideo,59408382,6600080,67118
video/msvideo,59408382,6600080,67118
video/msvideo,29693260,3300000,67115
video/msvideo,29693260,3300000,67115
video/msvideo,26950316,3000080,67016
video/msvideo,26950316,3000080,67016
video/msvideo,26961504,3000160,67004
video/msvideo,26961504,3000160,67004
video/msvideo,29602990,3300560,66856
video/msvideo,29602990,3300560,66856
video/msvideo,26890820,3000160,66825
video/msvideo,26890820,3000160,66825
video/msvideo,26879948,3000040,66822
video/msvideo,26879948,3000040,66822
video/msvideo,29524988,3300200,66705
video/msvideo,29524988,3300200,66705
video/msvideo,26846192,3000120,66683
video/msvideo,26846192,3000120,66683
video/msvideo,29515346,3300200,66649
video/msvideo,29515346,3300200,66649
video/msvideo,26794896,3000040,66584
video/msvideo,26794896,3000040,66584
video/msvideo,26783356,2999960,66560
video/msvideo,26783356,2999960,66560
video/msvideo,26726750,3000120,66416
video/msvideo,26726750,3000120,66416
video/msvideo,29352326,3300120,66292
video/msvideo,29352326,3300120,66292
video/msvideo,29342924,3300040,66278
video/msvideo,29342924,3300040,66278
video/msvideo,58621994,6600040,66179
video/msvideo,58621994,6600040,66179
video/msvideo,29270220,3300040,66088
video/msvideo,29270220,3300040,66088
video/msvideo,29249702,3299960,66041
video/msvideo,29249702,3299960,66041
video/msvideo,29226422,3300160,65988
video/msvideo,29226422,3300160,65988
video/msvideo,29211248,3300040,65963
video/msvideo,26470764,3000040,65740
video/msvideo,26470764,3000040,65740
video/msvideo,26473810,3000120,65739
video/msvideo,26473810,3000120,65739
video/msvideo,29117490,3300040,65712
video/msvideo,29117490,3300040,65712
video/msvideo,26472498,3000120,65678
video/msvideo,26472498,3000120,65678
video/msvideo,26429348,3000160,65566
video/msvideo,26429348,3000160,65566
video/msvideo,26390430,3000080,65488
video/msvideo,26390430,3000080,65488
video/msvideo,29029048,3300120,65482
video/msvideo,29029048,3300120,65482
video/msvideo,26390330,3000040,65463
video/msvideo,26390330,3000040,65463
video/msvideo,26370692,3000120,65455
video/msvideo,26370692,3000120,65455
video/msvideo,29012168,3300040,65437
video/msvideo,29012168,3300040,65437
video/msvideo,92258222,10500240,65420
video/msvideo,92258222,10500240,65420
video/msvideo,28990460,3300080,65404
video/msvideo,28990460,3300080,65404
video/msvideo,28943196,3300040,65299
video/msvideo,28943196,3300040,65299
video/msvideo,28938552,3300080,65264
video/msvideo,28938552,3300080,65264
video/msvideo,26293880,3000040,65264
video/msvideo,26293880,3000040,65264
video/msvideo,26246344,3000120,65129
video/msvideo,26246344,3000120,65129
video/msvideo,26193842,3000120,64990
video/msvideo,26193842,3000120,64990
video/msvideo,26183354,3000080,64963
video/msvideo,26183354,3000080,64963
video/msvideo,28797728,3300040,64944
video/msvideo,28797728,3300040,64944
video/msvideo,26163458,3000200,64911
video/msvideo,28763970,3300040,64874
video/msvideo,28763970,3300040,64874
video/msvideo,26161120,3000160,64866
video/msvideo,26161120,3000160,64866
video/msvideo,28801758,3300080,64865
video/msvideo,28801758,3300080,64865
video/msvideo,28735754,3300080,64810
video/msvideo,28735754,3300080,64810
video/msvideo,26096768,2999920,64731
video/msvideo,26096768,2999920,64731
video/msvideo,26089790,3000120,64728
video/msvideo,26089790,3000120,64728
video/msvideo,28666400,3300120,64636
video/msvideo,28666400,3300120,64636
video/msvideo,28603732,3300200,64473
video/msvideo,28603732,3300200,64473
video/msvideo,25983676,3000040,64435
video/msvideo,25983676,3000040,64435
video/msvideo,28574856,3300040,64409
video/msvideo,28574856,3300040,64409
video/msvideo,28532708,3300160,64310
video/msvideo,28532708,3300160,64310
video/msvideo,28480246,3300120,64163
video/msvideo,28480246,3300120,64163
video/msvideo,25871232,3000160,64133
video/msvideo,25871232,3000160,64133
video/msvideo,25891342,3000080,64133
video/msvideo,25891342,3000080,64133
video/msvideo,25854290,3000520,64065
video/msvideo,25842948,3000080,64061
video/msvideo,25842948,3000080,64061
video/msvideo,28415428,3300200,64027
video/msvideo,28415428,3300200,64027
video/msvideo,28405012,3300120,64000
video/msvideo,28405012,3300120,64000
video/msvideo,25829652,3000080,63972
video/msvideo,25829652,3000080,63972
video/msvideo,28384640,3300080,63944
video/msvideo,28384640,3300080,63944
video/msvideo,28390566,3300080,63929
video/msvideo,28390566,3300080,63929
video/msvideo,28372156,3300080,63905
video/msvideo,28372156,3300080,63905
video/msvideo,28308260,3300040,63675
video/msvideo,28308260,3300040,63675
video/msvideo,28263174,3300160,63661
video/msvideo,28263174,3300160,63661
video/msvideo,28254454,3300080,63595
video/msvideo,28254454,3300080,63595
video/msvideo,25674308,3000000,63581
video/msvideo,25674308,3000000,63581
video/msvideo,61550796,7199360,63511
video/msvideo,61550796,7199360,63511
video/msvideo,28172772,3300080,63420
video/msvideo,28172772,3300080,63420
video/msvideo,25606192,3000160,63413
video/msvideo,25606192,3000160,63413
video/msvideo,28161390,3300040,63396
video/msvideo,28161390,3300040,63396
video/msvideo,28141832,3300120,63360
video/msvideo,28141832,3300120,63360
video/msvideo,28140574,3300160,63359
video/msvideo,28140574,3300160,63359
video/msvideo,28128436,3300040,63339
video/msvideo,28128436,3300040,63339
video/msvideo,28104938,3300120,63230
video/msvideo,28104938,3300120,63230
video/msvideo,25516678,3000000,63201
video/msvideo,25516678,3000000,63201
video/msvideo,28044412,3300040,63084
video/msvideo,28044412,3300040,63084
video/msvideo,91705692,10800080,63069
video/msvideo,91705692,10800080,63069
video/msvideo,28032200,3300040,63053
video/msvideo,28032200,3300040,63053
video/msvideo,28011792,3300200,63052
video/msvideo,28011792,3300200,63052
video/msvideo,25405544,3000120,62895
video/msvideo,25405544,3000120,62895
video/msvideo,58418706,6900200,62887
video/msvideo,58418706,6900200,62887
video/msvideo,27939548,3300120,62867
video/msvideo,27939548,3300120,62867
video/msvideo,58378230,6900040,62823
video/msvideo,58378230,6900040,62823
video/msvideo,27915226,3300080,62813
video/msvideo,27915226,3300080,62813
video/msvideo,21689042,2563840,62804
video/msvideo,21689042,2563840,62804
video/msvideo,25369114,3000080,62800
video/msvideo,25369114,3000080,62800
video/msvideo,27899860,3300040,62734
video/msvideo,27899860,3300040,62734
video/msvideo,27872722,3300080,62706
video/msvideo,27872722,3300080,62706
video/msvideo,25308622,3000040,62631
video/msvideo,25308622,3000040,62631
video/msvideo,25305614,3000120,62524
video/msvideo,25305614,3000120,62524
video/msvideo,58024286,6900120,62425
video/msvideo,58024286,6900120,62425
video/msvideo,27754498,3300040,62397
video/msvideo,27736908,3300040,62367
video/msvideo,27736908,3300040,62367
video/msvideo,25215318,3000080,62353
video/msvideo,25215318,3000080,62353
video/msvideo,55439594,6599960,62347
video/msvideo,55439594,6599960,62347
video/msvideo,25201040,3000080,62300
video/msvideo,25201040,3000080,62300
video/msvideo,88153826,10499520,62287
video/msvideo,88153826,10499520,62287
video/msvideo,27660402,3300000,62205
video/msvideo,27660402,3300000,62205
video/msvideo,27668186,3300040,62204
video/msvideo,27668186,3300040,62204
video/msvideo,27665928,3300040,62204
video/msvideo,27665928,3300040,62204
video/msvideo,25096376,3000080,62078
video/msvideo,25096376,3000080,62078
video/msvideo,27606854,3300200,62066
video/msvideo,27606854,3300200,62066
video/msvideo,87772604,10500080,61980
video/msvideo,87772604,10500080,61980
video/msvideo,27581250,3300120,61960
video/msvideo,27581250,3300120,61960
video/msvideo,25030394,3000040,61891
video/msvideo,25030394,3000040,61891
video/msvideo,27509544,3300120,61830
video/msvideo,27509544,3300120,61830
video/msvideo,27509942,3300080,61821
video/msvideo,27509942,3300080,61821
video/msvideo,57465456,6900080,61765
video/msvideo,57465456,6900080,61765
video/msvideo,25001040,3000040,61758
video/msvideo,25001040,3000040,61758
video/msvideo,27491150,3300080,61748
video/msvideo,27491150,3300080,61748
video/msvideo,27464176,3300200,61724
video/msvideo,27464176,3300200,61724
video/msvideo,24957434,3000080,61696
video/msvideo,24957434,3000080,61696
video/msvideo,27407606,3300080,61559
video/msvideo,27407606,3300080,61559
video/msvideo,27408550,3300120,61544
video/msvideo,27408550,3300120,61544
video/msvideo,24898772,3000080,61502
video/msvideo,24898772,3000080,61502
video/msvideo,27361146,3300040,61480
video/msvideo,27361146,3300040,61480
video/msvideo,29866266,3600080,61477
video/msvideo,24878912,3000080,61444
video/msvideo,24878912,3000080,61444
video/msvideo,24853510,2999520,61427
video/msvideo,24853510,2999520,61427
video/msvideo,24858988,3000040,61406
video/msvideo,24858988,3000040,61406
video/msvideo,24858424,3000080,61384
video/msvideo,24858424,3000080,61384
video/msvideo,24838898,3000040,61337
video/msvideo,24838898,3000040,61337
video/msvideo,59584810,7200000,61334
video/msvideo,59584810,7200000,61334
video/msvideo,24817928,3000040,61328
video/msvideo,24817928,3000040,61328
video/msvideo,24785126,3000360,61234
video/msvideo,24785126,3000360,61234
video/msvideo,24784486,3000000,61190
video/msvideo,24784486,3000000,61190
video/msvideo,27235698,3300040,61177
video/msvideo,27235698,3300040,61177
video/msvideo,24774242,3000040,61161
video/msvideo,24774242,3000040,61161
video/msvideo,27228790,3300080,61120
video/msvideo,27228790,3300080,61120
video/msvideo,27218526,3300160,61115
video/msvideo,27218526,3300160,61115
video/msvideo,27175602,3300040,61032
video/msvideo,27175602,3300040,61032
video/msvideo,24715598,3000080,61016
video/msvideo,24715598,3000080,61016
video/msvideo,56814748,6900120,61013
video/msvideo,56814748,6900120,61013
video/msvideo,27115190,3300120,60877
video/msvideo,56723508,6900040,60868
video/msvideo,56723508,6900040,60868
video/msvideo,24606726,3000440,60753
video/msvideo,24606726,3000440,60753
video/msvideo,54104776,6600200,60728
video/msvideo,54104776,6600200,60728
video/msvideo,27040426,3300120,60699
video/msvideo,24539056,3000080,60577
video/msvideo,24539056,3000080,60577
video/msvideo,26985144,3299720,60553
video/msvideo,26985144,3299720,60553
video/msvideo,26973718,3300080,60525
video/msvideo,26973718,3300080,60525
video/msvideo,26955850,3300160,60443
video/msvideo,26955850,3300160,60443
video/msvideo,26916228,3300080,60377
video/msvideo,26916228,3300080,60377
video/msvideo,26899100,3300120,60357
video/msvideo,26899100,3300120,60357
video/msvideo,56163016,6900000,60252
video/msvideo,56163016,6900000,60252
video/msvideo,56187374,6900080,60238
video/msvideo,56187374,6900080,60238
video/msvideo,24421930,3000040,60174
video/msvideo,24421930,3000040,60174
video/msvideo,26804312,3300120,60136
video/msvideo,26759850,3300040,59971
video/msvideo,26759850,3300040,59971
video/msvideo,24276544,3000120,59888
video/msvideo,24276544,3000120,59888
video/msvideo,26709190,3300080,59878
video/msvideo,26709190,3300080,59878
video/msvideo,24286708,3000080,59858
video/msvideo,24286708,3000080,59858
video/msvideo,26703286,3300040,59841
video/msvideo,26703286,3300040,59841
video/msvideo,58218256,7200160,59828
video/msvideo,58218256,7200160,59828
video/msvideo,24231400,3000120,59757
video/msvideo,24231400,3000120,59757
video/msvideo,55708104,6900040,59736
video/msvideo,55708104,6900040,59736
video/msvideo,24214408,3000000,59721
video/msvideo,24214408,3000000,59721
video/msvideo,24234862,3000120,59720
video/msvideo,24234862,3000120,59720
video/msvideo,24234862,3000120,59720
video/msvideo,26655256,3300200,59707
video/msvideo,26655256,3300200,59707
video/msvideo,58087664,7200120,59690
video/msvideo,58087664,7200120,59690
video/msvideo,24188436,3000040,59657
video/msvideo,24188436,3000040,59657
video/msvideo,87055358,10800040,59645
video/msvideo,24186240,3000120,59641
video/msvideo,24186240,3000120,59641
video/msvideo,84644082,10500160,59608
video/msvideo,84644082,10500160,59608
video/msvideo,24162460,3000080,59570
video/msvideo,26565230,3300160,59540
video/msvideo,26562958,3300080,59531
